Age,Education Level,Occupation,Interest,Experience,Learning Style,Time Commitment,Preferred Resources,Recommended Skillc    ,,,
24,High School,Working Professional,Blockchain,Advanced,Kinesthetic,>10 hrs/week,Free,"Consensus Mechanisms, Zero-Knowledge Proofs",,,
24,High School,Working Professional,Cloud Computing,Beginner,Reading/Writing,<5 hrs/week,Free,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
24,High School,Working Professional,Cloud Computing,Intermediate,Visual,5-10 hrs/week,Paid,"Kubernetes, Docker, DevOps, Cloud Security",,,
24,High School,Working Professional,Cloud Computing,Beginner,Visual,<5 hrs/week,Free & Paid,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
24,High School,Working Professional,Cloud Computing,Intermediate,Auditory,<5 hrs/week,Free,"Kubernetes, Docker, DevOps, Cloud Security",,,
24,High School,Working Professional,Cloud Computing,Beginner,Reading/Writing,5-10 hrs/week,Free & Paid,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
24,High School,Working Professional,Full Stack Development,Intermediate,Kinesthetic,5-10 hrs/week,Paid,"MERN Stack, REST APIs",,,
24,High School,Working Professional,Full Stack Development,Intermediate,Visual,>10 hrs/week,Free,"MERN Stack, REST APIs",,,
24,High School,Working Professional,Full Stack Development,Beginner,Reading/Writing,<5 hrs/week,Paid,"HTML, CSS, JavaScript, Git, React Basics",,,
24,High School,Working Professional,Full Stack Development,Intermediate,Auditory,<5 hrs/week,Paid,"MERN Stack, REST APIs",,,
24,High School,Working Professional,Full Stack Development,Advanced,Auditory,5-10 hrs/week,Paid,"Microservices, CI/CD, System Design",,,
24,High School,Working Professional,Full Stack Development,Intermediate,Reading/Writing,>10 hrs/week,Free,"MERN Stack, REST APIs",,,
24,High School,Working Professional,Networking,Advanced,Visual,5-10 hrs/week,Free,"SDN, Cybersecurity, Penetration Testing",,,
24,Master's,Job Seeker,AI/ML,Intermediate,Kinesthetic,>10 hrs/week,Free,"TensorFlow, PyTorch, Deep Learning, NLP",,,
24,Master's,Job Seeker,AI/ML,Beginner,Visual,<5 hrs/week,Free,"Python, Statistics, Basic ML (Scikit-learn, Pandas)",,,
24,Master's,Job Seeker,Blockchain,Advanced,Reading/Writing,<5 hrs/week,Paid,"Consensus Mechanisms, Zero-Knowledge Proofs",,,
24,Master's,Job Seeker,Blockchain,Beginner,Kinesthetic,>10 hrs/week,Free,"Ethereum Basics, Solidity, Web3.js",,,
24,Master's,Job Seeker,Blockchain,Intermediate,Kinesthetic,<5 hrs/week,Free,"DApp Development, Hyperledger",,,
24,Master's,Job Seeker,Blockchain,Beginner,Auditory,5-10 hrs/week,Free,"Ethereum Basics, Solidity, Web3.js",,,
24,Master's,Job Seeker,Blockchain,Intermediate,Auditory,>10 hrs/week,Free & Paid,"DApp Development, Hyperledger",,,
24,Master's,Job Seeker,Blockchain,Intermediate,Reading/Writing,>10 hrs/week,Free & Paid,"DApp Development, Hyperledger",,,
24,Master's,Job Seeker,Blockchain,Intermediate,Visual,<5 hrs/week,Free,"DApp Development, Hyperledger",,,
24,Master's,Job Seeker,Blockchain,Intermediate,Auditory,5-10 hrs/week,Paid,"DApp Development, Hyperledger",,,
24,Master's,Job Seeker,Cloud Computing,Intermediate,Reading/Writing,5-10 hrs/week,Paid,"Kubernetes, Docker, DevOps, Cloud Security",,,
24,Master's,Job Seeker,Cloud Computing,Beginner,Auditory,<5 hrs/week,Paid,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
24,Master's,Job Seeker,Cloud Computing,Intermediate,Visual,>10 hrs/week,Paid,"Kubernetes, Docker, DevOps, Cloud Security",,,
24,Master's,Job Seeker,Full Stack Development,Beginner,Visual,<5 hrs/week,Free,"HTML, CSS, JavaScript, Git, React Basics",,,
24,Master's,Job Seeker,Full Stack Development,Advanced,Kinesthetic,>10 hrs/week,Free & Paid,"Microservices, CI/CD, System Design",,,
24,Master's,Job Seeker,Networking,Intermediate,Kinesthetic,5-10 hrs/week,Paid,"Advanced Routing, Firewalls, Ethical Hacking",,,
24,Master's,Job Seeker,Networking,Intermediate,Reading/Writing,<5 hrs/week,Paid,"Advanced Routing, Firewalls, Ethical Hacking",,,
24,Master's,Job Seeker,Networking,Intermediate,Visual,>10 hrs/week,Paid,"Advanced Routing, Firewalls, Ethical Hacking",,,
24,Master's,Job Seeker,Networking,Advanced,Reading/Writing,5-10 hrs/week,Paid,"SDN, Cybersecurity, Penetration Testing",,,
24,Master's,Job Seeker,Networking,Intermediate,Kinesthetic,<5 hrs/week,Free,"Advanced Routing, Firewalls, Ethical Hacking",,,
24,Master's,Student,AI/ML,Beginner,Kinesthetic,>10 hrs/week,Paid,"Python, Statistics, Basic ML (Scikit-learn, Pandas)",,,
24,Master's,Student,AI/ML,Intermediate,Auditory,<5 hrs/week,Free,"TensorFlow, PyTorch, Deep Learning, NLP",,,
24,Master's,Student,AI/ML,Intermediate,Visual,5-10 hrs/week,Free & Paid,"TensorFlow, PyTorch, Deep Learning, NLP",,,
24,Master's,Student,AI/ML,Beginner,Auditory,>10 hrs/week,Free & Paid,"Python, Statistics, Basic ML (Scikit-learn, Pandas)",,,
24,Master's,Student,AI/ML,Beginner,Auditory,5-10 hrs/week,Free & Paid,"Python, Statistics, Basic ML (Scikit-learn, Pandas)",,,
24,Master's,Student,Blockchain,Beginner,Auditory,>10 hrs/week,Free & Paid,"Ethereum Basics, Solidity, Web3.js",,,
24,Master's,Student,Blockchain,Advanced,Auditory,>10 hrs/week,Free & Paid,"Consensus Mechanisms, Zero-Knowledge Proofs",,,
24,Master's,Student,Blockchain,Intermediate,Visual,<5 hrs/week,Free & Paid,"DApp Development, Hyperledger",,,
24,Master's,Student,Blockchain,Beginner,Auditory,5-10 hrs/week,Paid,"Ethereum Basics, Solidity, Web3.js",,,
24,Master's,Student,Blockchain,Intermediate,Reading/Writing,5-10 hrs/week,Free & Paid,"DApp Development, Hyperledger",,,
24,Master's,Student,Blockchain,Intermediate,Reading/Writing,<5 hrs/week,Free,"DApp Development, Hyperledger",,,
24,Master's,Student,Cloud Computing,Advanced,Kinesthetic,<5 hrs/week,Free & Paid,"Serverless Computing, Cloud Architecture Design",,,
24,Master's,Student,Cloud Computing,Beginner,Auditory,5-10 hrs/week,Free,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
24,Master's,Student,Cloud Computing,Beginner,Reading/Writing,>10 hrs/week,Free,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
24,Master's,Student,Cloud Computing,Beginner,Visual,5-10 hrs/week,Free,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
24,Master's,Student,Cloud Computing,Intermediate,Kinesthetic,>10 hrs/week,Free,"Kubernetes, Docker, DevOps, Cloud Security",,,
24,Master's,Student,Full Stack Development,Beginner,Kinesthetic,5-10 hrs/week,Free,"HTML, CSS, JavaScript, Git, React Basics",,,
24,Master's,Student,Full Stack Development,Advanced,Kinesthetic,>10 hrs/week,Paid,"Microservices, CI/CD, System Design",,,
24,Master's,Student,Full Stack Development,Intermediate,Auditory,>10 hrs/week,Free,"MERN Stack, REST APIs",,,
24,Master's,Student,Full Stack Development,Advanced,Reading/Writing,5-10 hrs/week,Free & Paid,"Microservices, CI/CD, System Design",,,
24,Master's,Student,Full Stack Development,Intermediate,Reading/Writing,<5 hrs/week,Paid,"MERN Stack, REST APIs",,,
24,Master's,Student,Networking,Beginner,Auditory,5-10 hrs/week,Free & Paid,"CCNA, TCP/IP, Network Security Basics",,,
24,Master's,Student,Networking,Beginner,Reading/Writing,<5 hrs/week,Free & Paid,"CCNA, TCP/IP, Network Security Basics",,,
24,Master's,Student,Networking,Beginner,Auditory,<5 hrs/week,Paid,"CCNA, TCP/IP, Network Security Basics",,,
24,Master's,Student,Networking,Beginner,Kinesthetic,<5 hrs/week,Free & Paid,"CCNA, TCP/IP, Network Security Basics",,,
24,Master's,Student,Networking,Advanced,Auditory,<5 hrs/week,Free & Paid,"SDN, Cybersecurity, Penetration Testing",,,
24,Master's,Working Professional,AI/ML,Beginner,Kinesthetic,>10 hrs/week,Free,"Python, Statistics, Basic ML (Scikit-learn, Pandas)",,,
24,Master's,Working Professional,AI/ML,Beginner,Reading/Writing,<5 hrs/week,Paid,"Python, Statistics, Basic ML (Scikit-learn, Pandas)",,,
24,Master's,Working Professional,AI/ML,Beginner,Kinesthetic,5-10 hrs/week,Free & Paid,"Python, Statistics, Basic ML (Scikit-learn, Pandas)",,,
24,Master's,Working Professional,Blockchain,Beginner,Auditory,>10 hrs/week,Paid,"Ethereum Basics, Solidity, Web3.js",,,
24,Master's,Working Professional,Blockchain,Intermediate,Visual,<5 hrs/week,Free & Paid,"DApp Development, Hyperledger",,,
24,Master's,Working Professional,Cloud Computing,Intermediate,Auditory,>10 hrs/week,Free & Paid,"Kubernetes, Docker, DevOps, Cloud Security",,,
24,Master's,Working Professional,Cloud Computing,Beginner,Reading/Writing,>10 hrs/week,Paid,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
24,Master's,Working Professional,Cloud Computing,Intermediate,Visual,<5 hrs/week,Free,"Kubernetes, Docker, DevOps, Cloud Security",,,
24,Master's,Working Professional,Cloud Computing,Beginner,Kinesthetic,>10 hrs/week,Paid,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
24,Master's,Working Professional,Full Stack Development,Beginner,Kinesthetic,>10 hrs/week,Free & Paid,"HTML, CSS, JavaScript, Git, React Basics",,,
24,Master's,Working Professional,Full Stack Development,Advanced,Kinesthetic,5-10 hrs/week,Free,"Microservices, CI/CD, System Design",,,
24,Master's,Working Professional,Networking,Advanced,Kinesthetic,5-10 hrs/week,Free & Paid,"SDN, Cybersecurity, Penetration Testing",,,
24,Master's,Working Professional,Networking,Advanced,Kinesthetic,5-10 hrs/week,Paid,"SDN, Cybersecurity, Penetration Testing",,,
24,Master's,Working Professional,Networking,Intermediate,Kinesthetic,>10 hrs/week,Paid,"Advanced Routing, Firewalls, Ethical Hacking",,,
24,PhD,Job Seeker,AI/ML,Beginner,Auditory,>10 hrs/week,Free,"Python, Statistics, Basic ML (Scikit-learn, Pandas)",,,
24,PhD,Job Seeker,AI/ML,Intermediate,Auditory,<5 hrs/week,Free & Paid,"TensorFlow, PyTorch, Deep Learning, NLP",,,
24,PhD,Job Seeker,Blockchain,Beginner,Kinesthetic,5-10 hrs/week,Paid,"Ethereum Basics, Solidity, Web3.js",,,
24,PhD,Job Seeker,Cloud Computing,Advanced,Visual,>10 hrs/week,Paid,"Serverless Computing, Cloud Architecture Design",,,
24,PhD,Job Seeker,Cloud Computing,Beginner,Visual,<5 hrs/week,Paid,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
24,PhD,Job Seeker,Cloud Computing,Beginner,Reading/Writing,5-10 hrs/week,Paid,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
24,PhD,Job Seeker,Cloud Computing,Beginner,Kinesthetic,<5 hrs/week,Paid,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
24,PhD,Job Seeker,Full Stack Development,Intermediate,Reading/Writing,5-10 hrs/week,Free,"MERN Stack, REST APIs",,,
24,PhD,Job Seeker,Full Stack Development,Beginner,Reading/Writing,5-10 hrs/week,Free,"HTML, CSS, JavaScript, Git, React Basics",,,
24,PhD,Job Seeker,Full Stack Development,Advanced,Visual,<5 hrs/week,Free & Paid,"Microservices, CI/CD, System Design",,,
24,PhD,Job Seeker,Networking,Beginner,Auditory,5-10 hrs/week,Paid,"CCNA, TCP/IP, Network Security Basics",,,
24,PhD,Job Seeker,Networking,Beginner,Auditory,<5 hrs/week,Free & Paid,"CCNA, TCP/IP, Network Security Basics",,,
24,PhD,Job Seeker,Networking,Beginner,Kinesthetic,<5 hrs/week,Free,"CCNA, TCP/IP, Network Security Basics",,,
24,PhD,Job Seeker,Networking,Beginner,Visual,>10 hrs/week,Paid,"CCNA, TCP/IP, Network Security Basics",,,
24,PhD,Student,AI/ML,Intermediate,Auditory,>10 hrs/week,Free & Paid,"TensorFlow, PyTorch, Deep Learning, NLP",,,
24,PhD,Student,AI/ML,Intermediate,Auditory,<5 hrs/week,Paid,"TensorFlow, PyTorch, Deep Learning, NLP",,,
24,PhD,Student,Cloud Computing,Advanced,Reading/Writing,>10 hrs/week,Paid,"Serverless Computing, Cloud Architecture Design",,,
24,PhD,Student,Cloud Computing,Beginner,Reading/Writing,5-10 hrs/week,Free,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
24,PhD,Student,Cloud Computing,Advanced,Reading/Writing,5-10 hrs/week,Free & Paid,"Serverless Computing, Cloud Architecture Design",,,
24,PhD,Student,Cloud Computing,Intermediate,Auditory,>10 hrs/week,Free & Paid,"Kubernetes, Docker, DevOps, Cloud Security",,,
24,PhD,Student,Cloud Computing,Intermediate,Auditory,<5 hrs/week,Free,"Kubernetes, Docker, DevOps, Cloud Security",,,
24,PhD,Student,Cloud Computing,Beginner,Auditory,<5 hrs/week,Free & Paid,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
24,PhD,Student,Cloud Computing,Intermediate,Kinesthetic,>10 hrs/week,Free & Paid,"Kubernetes, Docker, DevOps, Cloud Security",,,
24,PhD,Student,Cloud Computing,Intermediate,Auditory,5-10 hrs/week,Free & Paid,"Kubernetes, Docker, DevOps, Cloud Security",,,
24,PhD,Student,Cloud Computing,Beginner,Visual,<5 hrs/week,Paid,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
24,PhD,Student,Cloud Computing,Intermediate,Auditory,>10 hrs/week,Paid,"Kubernetes, Docker, DevOps, Cloud Security",,,
24,PhD,Student,Full Stack Development,Beginner,Auditory,>10 hrs/week,Paid,"HTML, CSS, JavaScript, Git, React Basics",,,
24,PhD,Student,Full Stack Development,Beginner,Reading/Writing,<5 hrs/week,Free,"HTML, CSS, JavaScript, Git, React Basics",,,
24,PhD,Student,Full Stack Development,Advanced,Auditory,>10 hrs/week,Free & Paid,"Microservices, CI/CD, System Design",,,
24,PhD,Student,Full Stack Development,Beginner,Visual,>10 hrs/week,Free,"HTML, CSS, JavaScript, Git, React Basics",,,
24,PhD,Student,Networking,Advanced,Visual,>10 hrs/week,Free,"SDN, Cybersecurity, Penetration Testing",,,
24,PhD,Working Professional,AI/ML,Intermediate,Visual,<5 hrs/week,Free & Paid,"TensorFlow, PyTorch, Deep Learning, NLP",,,
24,PhD,Working Professional,AI/ML,Intermediate,Visual,5-10 hrs/week,Free,"TensorFlow, PyTorch, Deep Learning, NLP",,,
24,PhD,Working Professional,AI/ML,Advanced,Kinesthetic,>10 hrs/week,Paid,"Reinforcement Learning, Generative AI, AI Ethics",,,
24,PhD,Working Professional,AI/ML,Advanced,Reading/Writing,>10 hrs/week,Free,"Reinforcement Learning, Generative AI, AI Ethics",,,
24,PhD,Working Professional,AI/ML,Beginner,Kinesthetic,<5 hrs/week,Paid,"Python, Statistics, Basic ML (Scikit-learn, Pandas)",,,
24,PhD,Working Professional,Blockchain,Beginner,Visual,>10 hrs/week,Free,"Ethereum Basics, Solidity, Web3.js",,,
24,PhD,Working Professional,Blockchain,Beginner,Kinesthetic,>10 hrs/week,Free & Paid,"Ethereum Basics, Solidity, Web3.js",,,
24,PhD,Working Professional,Blockchain,Intermediate,Visual,<5 hrs/week,Free & Paid,"DApp Development, Hyperledger",,,
24,PhD,Working Professional,Blockchain,Advanced,Kinesthetic,5-10 hrs/week,Paid,"Consensus Mechanisms, Zero-Knowledge Proofs",,,
24,PhD,Working Professional,Blockchain,Beginner,Auditory,<5 hrs/week,Free & Paid,"Ethereum Basics, Solidity, Web3.js",,,
24,PhD,Working Professional,Blockchain,Intermediate,Visual,<5 hrs/week,Paid,"DApp Development, Hyperledger",,,
24,PhD,Working Professional,Blockchain,Intermediate,Kinesthetic,5-10 hrs/week,Free,"DApp Development, Hyperledger",,,
24,PhD,Working Professional,Cloud Computing,Advanced,Visual,>10 hrs/week,Free & Paid,"Serverless Computing, Cloud Architecture Design",,,
24,PhD,Working Professional,Cloud Computing,Beginner,Auditory,<5 hrs/week,Free,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
24,PhD,Working Professional,Cloud Computing,Advanced,Auditory,>10 hrs/week,Paid,"Serverless Computing, Cloud Architecture Design",,,
24,PhD,Working Professional,Cloud Computing,Advanced,Auditory,5-10 hrs/week,Free,"Serverless Computing, Cloud Architecture Design",,,
24,PhD,Working Professional,Cloud Computing,Intermediate,Visual,<5 hrs/week,Free,"Kubernetes, Docker, DevOps, Cloud Security",,,
24,PhD,Working Professional,Cloud Computing,Advanced,Kinesthetic,5-10 hrs/week,Free & Paid,"Serverless Computing, Cloud Architecture Design",,,
24,PhD,Working Professional,Full Stack Development,Intermediate,Auditory,>10 hrs/week,Free,"MERN Stack, REST APIs",,,
24,PhD,Working Professional,Full Stack Development,Intermediate,Kinesthetic,>10 hrs/week,Free & Paid,"MERN Stack, REST APIs",,,
24,PhD,Working Professional,Full Stack Development,Advanced,Reading/Writing,<5 hrs/week,Paid,"Microservices, CI/CD, System Design",,,
24,PhD,Working Professional,Full Stack Development,Advanced,Visual,5-10 hrs/week,Free & Paid,"Microservices, CI/CD, System Design",,,
24,PhD,Working Professional,Full Stack Development,Beginner,Auditory,5-10 hrs/week,Free,"HTML, CSS, JavaScript, Git, React Basics",,,
24,PhD,Working Professional,Full Stack Development,Intermediate,Auditory,>10 hrs/week,Free & Paid,"MERN Stack, REST APIs",,,
24,PhD,Working Professional,Networking,Advanced,Auditory,5-10 hrs/week,Paid,"SDN, Cybersecurity, Penetration Testing",,,
24,PhD,Working Professional,Networking,Intermediate,Visual,<5 hrs/week,Free,"Advanced Routing, Firewalls, Ethical Hacking",,,
25,Bachelor's,Job Seeker,AI/ML,Intermediate,Auditory,>10 hrs/week,Free,"TensorFlow, PyTorch, Deep Learning, NLP",,,
25,Bachelor's,Job Seeker,AI/ML,Beginner,Reading/Writing,5-10 hrs/week,Free,"Python, Statistics, Basic ML (Scikit-learn, Pandas)",,,
25,Bachelor's,Job Seeker,AI/ML,Advanced,Auditory,>10 hrs/week,Paid,"Reinforcement Learning, Generative AI, AI Ethics",,,
25,Bachelor's,Job Seeker,Blockchain,Beginner,Reading/Writing,5-10 hrs/week,Free,"Ethereum Basics, Solidity, Web3.js",,,
25,Bachelor's,Job Seeker,Blockchain,Intermediate,Reading/Writing,>10 hrs/week,Free,"DApp Development, Hyperledger",,,
25,Bachelor's,Job Seeker,Cloud Computing,Advanced,Reading/Writing,<5 hrs/week,Free & Paid,"Serverless Computing, Cloud Architecture Design",,,
25,Bachelor's,Job Seeker,Full Stack Development,Intermediate,Auditory,5-10 hrs/week,Free,"MERN Stack, REST APIs",,,
25,Bachelor's,Job Seeker,Full Stack Development,Intermediate,Auditory,5-10 hrs/week,Free & Paid,"MERN Stack, REST APIs",,,
25,Bachelor's,Job Seeker,Full Stack Development,Advanced,Auditory,5-10 hrs/week,Free & Paid,"Microservices, CI/CD, System Design",,,
25,Bachelor's,Job Seeker,Networking,Advanced,Reading/Writing,>10 hrs/week,Free,"SDN, Cybersecurity, Penetration Testing",,,
25,Bachelor's,Job Seeker,Networking,Beginner,Reading/Writing,>10 hrs/week,Free,"CCNA, TCP/IP, Network Security Basics",,,
25,Bachelor's,Student,AI/ML,Intermediate,Visual,>10 hrs/week,Paid,"TensorFlow, PyTorch, Deep Learning, NLP",,,
25,Bachelor's,Student,Blockchain,Intermediate,Visual,5-10 hrs/week,Free,"DApp Development, Hyperledger",,,
25,Bachelor's,Student,Blockchain,Beginner,Auditory,5-10 hrs/week,Free & Paid,"Ethereum Basics, Solidity, Web3.js",,,
25,Bachelor's,Student,Blockchain,Advanced,Kinesthetic,<5 hrs/week,Free,"Consensus Mechanisms, Zero-Knowledge Proofs",,,
25,Bachelor's,Student,Blockchain,Beginner,Reading/Writing,<5 hrs/week,Paid,"Ethereum Basics, Solidity, Web3.js",,,
25,Bachelor's,Student,Blockchain,Advanced,Visual,>10 hrs/week,Paid,"Consensus Mechanisms, Zero-Knowledge Proofs",,,
25,Bachelor's,Student,Cloud Computing,Intermediate,Visual,>10 hrs/week,Paid,"Kubernetes, Docker, DevOps, Cloud Security",,,
25,Bachelor's,Student,Cloud Computing,Intermediate,Reading/Writing,>10 hrs/week,Free & Paid,"Kubernetes, Docker, DevOps, Cloud Security",,,
25,Bachelor's,Student,Cloud Computing,Beginner,Reading/Writing,<5 hrs/week,Paid,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
25,Bachelor's,Student,Cloud Computing,Advanced,Reading/Writing,<5 hrs/week,Free,"Serverless Computing, Cloud Architecture Design",,,
25,Bachelor's,Student,Cloud Computing,Beginner,Reading/Writing,5-10 hrs/week,Free & Paid,"AWS/Azure Fundamentals, Linux Basics, Virtualization",,,
25,Bachelor's,Student,Full Stack Development,Intermediate,Kinesthetic,>10 hrs/week,Free & Paid,"MERN Stack, REST APIs",,,
25,Bachelor's,Student,Full Stack Development,Beginner,Kinesthetic,>10 hrs/week,Free,"HTML, CSS, JavaScript, Git, React Basics",,,
